Indicator Name,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Final consumption expenditure (% of GDP),76.671296786128,78.6601873876921,78.0555160253897,77.729169678166,77.5326339895303,76.8356771994119,76.3472890063651,76.298217844174,75.6074823239837,77.8535684291893
Nivel de intensidad energética de la energía primaria (megajulios/PIB en USD según la PPA de 2011),3.68,3.64,3.47,3.3,3.21,3.07,3.09,3.06,,
Servicio de la deuda multilateral (% del servicio de la deuda pública y con garantía pública),3.90058872627121,6.67143806684197,8.35829726329722,5.58221129715624,4.93858461038034,4.83668524792764,7.86137444101486,5.34766210033595,4.16727658874593,6.43559537583165
Servicio de la deuda externa pública y con garantía pública (PGP) (TSD US$ a precios corrientes),37216356347,22466430550.4,19278041319.2,26184462074.1,40791424242.6,36346938241.5,30949664314.5,42292182220.3,41963401342.8,52018279654
Total del servicio de la deuda (% de exportaciones de bienes servicios e ingreso),17.8785387087657,10.2326473537112,11.4034420654934,12.7142734722995,19.3006147682616,14.6003952417166,11.9470529738675,13.7798912300845,16.1346045962337,14.5496576132183
AOD neta recibida (% de las importaciones de bienes y servicios),0.0930081592728054,0.121469675779198,0.170507914202237,0.068836251903064,0.176831879661071,0.151506333851629,0.0997111376061235,0.0960414543964362,0.204595261883556,
Ayuda oficial neta para el desarrollo recibida (US$ a precios actuales),407899993.896484,562390014.648438,814890014.648438,321070007.324219,809340026.855469,754609985.351563,549299987.792969,525159973.144531,936059997.558594,
Ayuda oficial neta para el desarrollo y oficial neta recibidas (US$ a precios actuales),407899993.896484,562390014.648438,814890014.648438,321070007.324219,809340026.855469,754609985.351563,549299987.792969,525159973.144531,936059997.558594,
Flujos oficiales netos procedentes de organismos de las Naciones Unidas Programa Regular de Asistencia Técnica: UNTA (US$ a precios actuales),,,,,,,,,,
Flujos oficiales netos procedentes de organismos de las Naciones Unidas FPNU (US$ a precios actuales),1388893.00823212,1247285.00843048,1187982.20157623,1072614.31217194,846004.42647934,865500.390529633,1111660.00366211,1971731.30512238,1914209.96189117,
Flujos oficiales netos procedentes de organismos de las Naciones Unidas ACNUR (US$ a precios actuales),1398000.00190735,,,1825162.52994537,,,2460399.62768555,,,
Flujos financieros netos concesionario de bancos de desarrollo regional (BDR) (NFL US$ a precios actuales),-1532000,-766000,0,0,3012000,3500000,2700000,788000,0,0
PNG bonos (FLN US$ a precios actuales),27281991000,41164966000,8593347000,2371000000,-1999907000,4942465000,-5433501000,2782621000,5045000000,502070000
PGP acreedores oficiales (FLN US$ a precios actuales),1780059460.9,1547906769.7,1200902001.2,291487572.4,-1481680.9,1343788344.7,-275484910.7,820262245.4,846741123.7,-331869844.1
Flujos financieros netos AIF (NFL US$ a precios actuales),,,,,,,,,,
Flujos oficiales netos de organismos de las Naciones Unidas Organización Internacional del Trabajo (OIT) (USD a precios actuales),1715758.80050659,1828648.80561829,1963500.02288818,2135570.04928589,1588999.98664856,2056299.92485046,1939395.07007599,2888370.03707886,2136301.51748657,
Flujos netos de la deuda externa privada no garantizada (PNG) (FLN US$ a precios actuales),39936486000,50630503000,10070633000,2208148000,9507864000,12780402000,6785620000,-808131000,1361494000,9085315000
Valor actual de la deuda externa (% de exportaciones de bienes servicios e ingresos),,,,,,,,,,54.0210820511544
PGP BIRF (DPD US$ a precios actuales),14706222000,15062529000,14874159000,14747899000,14655779000,14887337000,14610878000,14942252000,15714073000,15236821000
Deuda externa acumulada a corto plazo (DOD US$ a precios actuales),75925485000,92511449000,81482049000,64752983000,46990083000,44035472000,57150959000,57149516000,49404830000,50487249000
Uso de créditos del FMI (DOD US$ a precios actuales),4382058704.2,4390838329.3,4130825645,3950988095.2,3832951991.2,4060484405,3965417967.6,3942705387.6,4106486249,15946436144.2
Net ODA provided total (% of GNI),,,,,,,,,,
Asistencia oficial para el desarrollo (AOD) neta y ayuda oficial neta recibidas (US$ constantes de 2013),434730010.986328,558219970.703125,786700012.207031,336510009.765625,872960021.972656,791260009.765625,549299987.792969,544280029.296875,,
Net official flows from UN agencies UNWTO (current US$),,,,,,,,,,
Net official flows from UN agencies UNIDIR (current US$),,,,,,,,,,
Flujos oficiales netos procedentes de organismos de las Naciones Unidas PNUD (US$ a precios actuales),10293.8897907734,,16115.8293485641,139436.513185501,184919.685125351,198832.035064697,250179.946422577,360000.014305115,331656.008958817,
Bancos regionales de desarrollo en condiciones no concesionarias (FLN US$ a precios corrientes),874845000,1497935000,1057921000,659578000,201256000,1016397000,543932000,820750000,-156897000,-48723000
PNG bancos comerciales y otros acreedores (FLN US$ a precios actuales),12654495000,9465537000,1477286000,-162852000,11507771000,7837937000,12219121000,-3590752000,-3683506000,8583245000
PGP bonos (FLN US$ a precios actuales),34463976000,13812956000,30012409000,14435176000,17654151000,15119063000,13406850000,13587167000,8940574000,-8812887000
PGP multilateral (FLN US$ a precios corrientes),1913704000,1857502000,985098000,674080000,231491000,1297400000,268787000,1118206000,803187000,-500105000
FMI en condiciones concesionarias (FLN US$ a precios actuales),,,,,,,,,,
Flujos oficiales netos de organismos de las Naciones Unidas Organización para la Alimentación y la Agricultura (FAO) (USD a precios actuales),,106644.76454258,,,,,134029.999375343,299507.617950439,,
Valor actual de la deuda externa (% del INB),,,,,,,,,,22.7984023346847
PGP AIF (DPD US$ a precios actuales),,,,,,,,,,
Deuda a corto plazo (% del total de reservas),45.4437397115213,51.3381974910581,41.6401127030086,36.4607042764805,26.4028334335696,25.0957742183569,32.400288414438,31.2196740979841,24.8179189696677,24.2961370633881
Deuda externa acumulada a largo plazo (deuda desembolsada y pendiente :DOD US$ a precios actuales),351343416347.2,404567085548.9,450571666063.7,461811254960.4,493354239308.8,530008895399.9,545337200092.5,549097056116.8,551540334146,539265892753.6
Net ODA provided total (constant 2020 US$),,,,,,,,,,
Net ODA provided to the least developed countries (current US$),,,,,,,,,,
Flujos de ayuda bilateral neta de donantes del Comité de Asistencia para el Desarrollo (CAD) Eslovenia (USD a precios actuales),9999.99977648258,,,,,,,,,
Flujos de ayuda bilateral neta de donantes del CAD Nueva Zelanda (US$ a precios actuales),70000.0002980232,39999.9991059303,129999.995231628,140000.000596046,129999.995231628,280000.001192093,270000.010728836,109999.999403954,59999.9986588955,
Flujos de ayuda bilateral neta de donantes del CAD República de Corea  (US$ a precios actuales),270000.010728836,400000.005960464,810000.002384186,379999.995231628,330000.013113022,1620000.00476837,670000.016689301,1429999.94754791,2400000.09536743,
Flujos de ayuda bilateral neta de donantes del CAD Irlanda(US$ a precios actuales),100000.001490116,29999.9993294477,29999.9993294477,29999.9993294477,39999.9991059303,29999.9993294477,59999.9986588955,340000.003576279,170000.001788139,
Esperanza de vida al nacer varones (años),71.651,71.814,71.859,71.723,71.398,71.044,70.829,70.931,66.334,
 Tasa de mortalidad bebés (por cada 1.000 nacidos vivos),15.4,14.9,14.4,13.9,13.5,13,12.6,12.2,11.8,
Tasa de mortalidad en un año (por cada 1.000 personas),5.642,5.696,5.805,6.007,6.305,6.615,6.856,6.931,9.33,
Tasa de fertilidad en adolescentes (nacimientos por cada 1.000 mujeres entre 15 y 19 años de edad),65.97,64.849,63.728,62.607,61.486,60.365,59.4542,58.5434,57.6326,
Prevalence of moderate or severe food insecurity in the population (%),,,,25.6,24.3,23,23,24.6,26.1,
Población de refugiados por país o territorio de origen,8438,9396,10672,11340,10387,11679,12870,14621,15398,16403
Niños que trabajan trabajadores con salario varones (% de niños que trabajan de 7 a 14 años),,37.14,,,,,,,,
Desempleo varones (% de la población activa masculina) (estimación modelado OIT),4.89400005340576,4.88399982452393,4.78800010681152,4.22800016403198,3.82999992370605,3.31200003623962,3.18899989128113,3.45700001716614,4.66699981689453,4.48799991607666
Proporción de jóvenes sin educación empleo ni capacitación total (% de la población total de jóvenes),21.1399993896484,20.4699993133545,20.2800006866455,19.75,19.5499992370605,18.7299995422363,18.4099998474121,18.2999992370605,20.3899993896484,18.3500003814697
Personas desempleadas con educación intermedia varones,5.71999979019165,5.59999990463257,5.82000017166138,5.15999984741211,4.69000005722046,3.94000005722046,3.99000000953674,4.03999996185303,5.59999990463257,5.13000011444092
Personas desempleadas con educación básica mujeres,4.94000005722046,4.90999984741211,4.76999998092651,4.26999998092651,3.52999997138977,3.22000002861023,3.0699999332428,3.14000010490417,3.96000003814697,3.63000011444092
Desempleo total de jóvenes (% de la población activa total entre 15 y 24 años de edad) (estimación modelado OIT),9.35299968719482,9.36600017547607,9.38199996948242,8.4980001449585,7.61999988555908,6.83199977874756,6.82000017166138,7.13800001144409,8.02999973297119,8.12800025939941
Desempleo mujeres jóvenes (% de la población activa femenina entre 15 y 24 años de edad) (estimación modelado OIT),10.2670001983643,10.6709995269775,10.6230001449585,9.89599990844727,8.63399982452393,7.9229998588562,7.55800008773804,7.95100021362305,8.61299991607666,8.5620002746582
Empleo de tiempo parcial total (% del total de empleo),27.5100002288818,27.1599998474121,26.7700004577637,26.8999996185303,26.1299991607666,25.3999996185303,25.1100006103516,25.9799995422363,,27.1499996185303
Fuerza laboral con educación intermedia varones (% de la fuerza laboral masculina),79.8899993896484,79.5899963378906,79.4700012207031,79.0999984741211,79.5400009155273,79.0599975585938,79.2200012207031,79.7200012207031,74.0400009155273,77.3499984741211
Tasa de población activa varones (% de la población masculina mayor de 15 años) (estimación modelado OIT),78.4690017700195,78.1679992675781,77.9680023193359,77.7180023193359,77.4250030517578,77.2249984741211,77.0749969482422,76.8619995117188,71.3470001220703,75.4150009155273
Tasa de población activa mujeres (% de la población femenina mayor de 15 años) (estimación modelado OIT),43.6669998168945,43.701000213623,42.8899993896484,43.2000007629395,43.2360000610352,42.7589988708496,43.2939987182617,44.5429992675781,40.8040008544922,43.8089981079102
Fuerza laboral con educación básica mujeres (% de la fuerza laboral femenina),39.9099998474121,39.9599990844727,38.8899993896484,39.3400001525879,39.2200012207031,38.6399993896484,38.689998626709,40.189998626709,35.7999992370605,38.3600006103516
Tasa de participación en la fuerza laboral total (% del total de la población entre 15-64 años) (estimación modelado OIT),64.78,64.63,64.03,64.14,64.16,64.04,64.35,65.25,,
Tasa de participación en la fuerza laboral de 15 a 24 años total (%) (estimación nacional),47.2200012207031,46.3400001525879,45.5400009155273,44.7900009155273,44.189998626709,43.7599983215332,43.7900009155273,44.8800010681152,39.9799995422363,44.310001373291
Tasa de participación en la fuerza laboral de 15 a 24 años mujeres (%) (estimación nacional),33.7799987792969,33.0499992370605,31.9899997711182,31.5599994659424,31.1599998474121,30.7399997711182,30.8999996185303,32.4000015258789,28.6499996185303,32.4099998474121
Niños económicamente activos que sólo trabajan varones (% para cada edad de niños entre los 7 y 14 años),,15.49623,,,,,,,,
Niños económicamente activos que estudian y trabajan (% para cada edad de niños entre los 7 y 14 años),,85.53648,,,,,,,,
Niños económicamente activos que estudian y trabajan mujeres (% para cada edad de niñas entre los 7 y 14 años),,87.614,,,,,,,,
Empleos en servicios (% del total de empleos),62.2200012207031,62.0400009155273,61.4199981689453,61.4099998474121,61.1500015258789,60.8699989318848,61.060001373291,61.9700012207031,,
Empleo infantil en servicios varones (% para cada edad de niños entre 7 y 14 años),,43.38,,,,,,,,
Niños que trabajan independientes mujeres (% de niñas que trabajan de 7 a 14 años),,5.48,,,,,,,,
Empleos en la industria (% del total de empleos),24.0599994659424,24.3099994659424,24.8099994659424,25.1599998474121,25.75,26.0100002288818,26.1299991607666,25.5499992370605,,
Trabajadores familiares que contribuyen total (% del empleo total),6.11999988555908,5.76000022888184,5.53999996185303,5.30999994277954,4.90000009536743,4.69999980926514,4.5,4.55999994277954,,
Niños que trabajan trabajadores familiares sin salario varones (% de niños que trabajan de 7 a 14 años),,59.49,,,,,,,,
Trabajadores asalariados (empleados) mujeres (% del empleo femenino),65.5500030517578,66.3000030517578,67.2600021362305,67.0899963378906,67.4199981689453,68.379997253418,68.1399993896484,67.1999969482422,,
Relación entre empleo y población mayores de 15 años total (%) (estimación modelado OIT),57.4560012817383,57.3199996948242,56.8860015869141,57.2229995727539,57.3759994506836,57.3110008239746,57.5970001220703,58.0089988708496,53.0400009155273,56.4469985961914
Relación entre empleo y población mayores de 15 años mujeres (%) (estimación modelado OIT),41.5340003967285,41.5359992980957,40.8110008239746,41.2789993286133,41.5460014343262,41.2190017700195,41.810001373291,42.9770011901855,39.1319999694824,41.9669990539551
Independientes varones (% del empleo masculino),32.0800018310547,32.439998626709,31.8600006103516,31.5900001525879,31.1000003814697,31.3500003814697,31.5,31.4300003051758,,
Empleadores mujeres (% del empleo femenino),2.41000008583069,2.29999995231628,2.16000008583069,2.29999995231628,2.26999998092651,2.40000009536743,2.57999992370605,2.50999999046326,,
Relación entre empleo y población entre 15 y 24 años varones (%) (estimación nacional),55.4000015258789,54.5800018310547,53.7200012207031,53.4000015258789,53.1300010681152,53.1500015258789,52.9500007629395,53.5,47.2000007629395,51.7700004577637
Empleados en agricultura hombres (% del empleo masculino),19.4699993133545,19.5300006866455,19.7099990844727,19.2299995422363,18.7900009155273,18.6599998474121,18.3700008392334,17.8500003814697,,
Empleo infantil en la agricultura mujeres (% para cada edad de niñas entre 7 y 14 años),,13.16,,,,,,,,
Consumo medio o ingresos per cápita según encuestas 40 % más pobre de la población (USD por día según la PPA de 2011),,,,,4.87,,,,5,
Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),35.4,,38.3,,33.6,,31.1,,32.5,
Multidimensional poverty intensity (average share of deprivations experienced by the poor),2.4,,2.3,,2.2,,2.3,,2.4,
Multidimensional poverty headcount ratio children (% of population ages 0-17),53.8,,53.9,,51.3,,50.3,,52.6,
Índice de Gini,48.7,,48.7,,47.7,,46.7,,45.4,
Participación en el ingreso del 10% peor remunerado de la población,1.6,,1.7,,1.7,,1.8,,1.8,
Participación en el ingreso del cuarto quintilo (20%) de la población en orden decreciente de remuneraciones,19.6,,19.2,,20,,20,,20.7,
Domestic private health expenditure per capita (current US$),272.22615241,288.15413733,290.83044752,263.05719704,236.59745633,250.73244519,262.19973372,273.92701322,,
Out-of-pocket expenditure (% of current health expenditure),40.64141083,39.87906647,40.87202454,41.04377365,41.3722229,41.78836441,42.25703049,42.12209702,,
Domestic general government health expenditure (% of GDP),3.00721955,3.12253189,2.89231014,2.98734331,2.84779787,2.75801349,2.6718502,2.67891455,,
External health expenditure (% of current health expenditure),,,,,,,,,,
Neonatos protegidos contra el tétanos (%),88,88,88,90,90,96,96,96,96,98
Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),2.50792598724365,,2.61236643791199,,1.55109059810638,,,,,
Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,,,,,,,,,,
Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,,,,,,,,,,
Tasa de éxito en el tratamiento de la tuberculosis (% de casos registrados),80,80,80,80,79,77,76,72,71,
Prevalencia de emaciación (% de menores de 5 años),1.6,,,1,2,,,1.4,1.6,
Mortalidad provocada por lesiones por accidentes de tránsito (por cada 100 000 personas),14.6,13.3,13.3,13.6,13.6,13.1,13,12.8,,
Prevalencia de desnutrición altura para la edad (% de niños menores de cinco años),13.6,,,12.4,10,,,14.1,13.9,
People using safely managed sanitation services (% of population),38.56730401,40.80011597,43.06591674,45.36435171,47.69541008,50.0587208,52.45421467,54.88172246,57.34110284,
Mortality rate attributed to unintentional poisoning female (per 100000 female population),0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,
Prevalencia de obesidad varones (% de niños menores a 5),9,,,5,5.3,,,6.4,9.9,
Personas que practican la defecación al aire libre (% de la población),3.58092129,3.132406947,2.69042959,2.255108509,1.826280678,1.404019929,0.988233853,0.351365143,0.096456614,
Tasa de mortalidad materna (estimado mediante modelo por cada 100.000 nacidos vivos),41,39,38,36,34,33,,,,
People with basic handwashing facilities including soap and water (% of population),89.68317442,89.70633655,89.72949429,89.75249473,89.77550185,89.79834169,89.82111114,89.84379235,,
Prevalencia de la diabetes (% de la población de 20 a 79 años),,,,,,,,,,16.9
People using at least basic sanitation services (% of population),86.70980432,87.45178303,88.18573213,88.91148404,89.62944687,90.33947554,91.04184497,91.73666093,92.42406261,
Embarazadas que reciben atención médica prenatal (%),97.6,,97.2,98.5,,,,,,
Cantidad de procedimientos quirúrgicos (por cada 100 000 habitantes),,,,1303,,,,,,
Inmunización contra el sarampión (% de niños entre 12 y 23 meses de edad),99,89,97,97,96,76,97,73,92,99
Incidencia del VIH (% de la población no infectada de 15 a 49 años),0.27,0.27,0.27,0.27,0.26,0.26,0.25,0.24,0.24,0.23
Adultos (de 15 años en adelante) y niños (de 0 a 14 años) recientemente infectados por el VIH,19000,19000,19000,20000,19000,19000,19000,19000,19000,18000
Prevalencia de VIH varones (% entre 15 y 24 años de edad),0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
People using safely managed drinking water services urban (% of urban population),,,,,,,,,,
People using at least basic drinking water services rural (% of rural population),90.25646908,91.26654406,92.27661905,93.28669403,94.29676901,95.30684399,96.31691897,97.32699395,98.33706893,
Mortality from CVD cancer diabetes or CRD between exact ages 30 and 70 male (%),17.2,17,17.6,17.7,18.3,18,17.9,18,,
Tasa de mortalidad menores de 5 años (por cada 1.000),17.9,17.3,16.8,16.2,15.7,15.2,14.6,14.1,13.7,
Probability of dying among adolescents ages 15-19 years (per 1000),4.2,4,3.8,3.8,3.9,4,4.1,4.2,4.3,
Causa de muerte por enfermedades no transmisibles (% del total),,,,79.8132340601764,,,,80.4103092072542,,
Causa de muerte por enfermedades transmisibles y condiciones maternales prenatales y en materia de nutrición (% del total),,,,10.0366534189482,,,,9.0934368360701,,
Number of deaths ages 5-9 years,2785,2707,2633,2570,2519,2476,2441,2407,2369,
Prevalencia de anemia en la infancia (% de menores de 5 años),23.9,23.4,22.9,22.5,22.2,21.9,21.7,21.7,,
Total alcohol consumption per capita female (liters of pure alcohol projected estimates female 15+ years of age),,,,2.1,,,2.13,,,
Mujeres que creen que está justificado que un marido golpee a su esposa cuando sale sin avisarle (%),,,,,,,,,,
Proportion of time spent on unpaid domestic and care work male (% of 24 hour day),,,9.76495,,,,,11.11167,,
Women making their own informed decisions regarding sexual relations contraceptive use and reproductive health care  (% of women age 15-49),,,,,,,,,,
Gasto en educación de nivel terciario (% del gasto público en educación),19.46464,22.09098,21.32413,21.47549,21.091,,,,,
Porcentaje del gasto público en educación primaria (% del gasto público en educación),34.66095,37.75482,32.75753,32.46972,32.45208,,,,,
Gasto corriente en educación nivel secundario (% del gasto total en instituciones de educación de nivel secundario),97.415168762207,96.5973968505859,97.4567565917969,97.6918029785156,97.0774765014648,97.7174606323242,98.064323425293,97.8255462646484,,
Inscripción escolar nivel terciario mujeres (% bruto),29.1637496948242,29.9572906494141,30.8339500427246,31.5636196136475,38.5678291320801,40.6231689453125,42.3089981079102,43.9968490600586,46.5969085693359,
Nivel de instrucción al menos escuela terciaria de ciclo corto finalizada población de más de 25 años varones (%) (acumulativo),18.5739593505859,16.2209205627441,15.6446199417114,17.2598705291748,16.463550567627,17.358699798584,17.7133598327637,,19.3074398040771,
Nivel de instrucción al menos nivel de maestría o equivalente población de más de 25 años mujeres (%) (acumulativo),,1.03393995761871,1.04288005828857,1.76868999004364,1.25950002670288,1.30201005935669,1.36927998065948,,2.25692009925842,
Nivel de instrucción al menos nivel de licenciatura o equivalente población de más de 25 años total (%) (acumulativo),,14.3226099014282,13.9571304321289,14.7796497344971,14.7103900909424,15.3742599487305,16.0160598754883,,17.1284694671631,
Adolescentes que no asisten a la escuela varones (% de varones en edad de asistir al ciclo inferior de la escuela secundaria),6.89809989929199,4.3396201133728,3.41410994529724,2.84530997276306,4.01877021789551,6.74610996246338,8.7575101852417,8.80729961395264,9.152099609375,
Educación de nivel secundario maestros,684249,683411,782545,813747,830578,827017,833944,866625,856724,
Maestros capacitados en el ciclo superior de la educación de nivel secundario mujeres (% de maestras mujeres),,,,,,,,,,
Maestros capacitados en el ciclo inferior de la educación de nivel secundario mujeres (% de maestras mujeres),,,,,,,,,,
Transición a la escuela secundaria mujeres (%),96.10331,96.34359,96.77,96.31618,96.36549,,,,,
Inscripción escolar nivel secundario (% neto),71.82661,75.56968,77.66257,80.02575,81.22278,81.15596,,,,
Educación de nivel secundario alumnos en programas vocacionales (% de mujeres),56.3016,52.61918,52.87227,53.57774,54.02772,53.58518,,,,
Relación alumno-maestro en el ciclo inferior de la escuela secundaria,19.00555,19.17939,19.59002,20.03341,,19.65558,,,,
Educación de nivel secundario alumnos,12139246,12467278,12993322,13473206,13725467,14034552,14160635,14105856,13709381,
Nivel de instrucción al menos ciclo superior de la escuela secundaria completo población de más de 25 años mujeres (%) (acumulativo),32.1964797973633,30.6377296447754,31.0507907867432,32.1521186828613,32.2988395690918,33.0895004272461,34.802661895752,,37.7149085998535,
Nivel de instrucción al menos ciclo inferior de la escuela secundaria completo población de más de 25 años total (%) (acumulativo),58.0119209289551,56.5583801269531,57.4869689941406,59.538761138916,59.7126693725586,61.171070098877,63.2359199523926,,65.845817565918,
Tasa de finalización del ciclo inferior de la educación secundaria varones (% del grupo etario pertinente),83.9628677368164,85.5776290893555,86.0027008056641,91.3415374755859,94.2169876098633,95.3178482055664,89.7368927001953,88.9226837158203,88.5497283935547,
Niños que no asisten a la escuela varones (% de niños en edad de asistir a la escuela primaria),,,,,,,,,,
Niños que no asisten a la escuela nivel primario,44730,54731,67610,77591,88053,97717,93645,106131,104092,
Educación de nivel primario maestras (% de mujeres),67.1352005004883,65.3844604492188,65.7213897705078,65.8195724487305,66.2445831298828,66.6072998046875,67.4076080322266,67.8967514038086,69.4485321044922,
Maestros capacitados en educación de nivel primario mujeres (% del total de maestras),,94.2835998535156,94.5277862548828,95.1752166748047,95.6911773681641,95.8190307617188,96.0537109375,90.0656509399414,,
Perseverancia en la escuela hasta el último grado del nivel primario total (% de la cohorte),94.5729675292969,95.712646484375,95.7173690795898,92.1947479248047,98.6583709716797,94.9380874633789,96.9510726928711,96.525032043457,,
Perseverancia en la escuela hasta el quinto grado varones (% de la cohorte),94.8861312866211,96.1253128051758,96.5039978027344,91.6494674682617,99.7343597412109,96.4175186157227,97.5046997070313,97.5101699829102,,
Alumnos de mayor edad nivel primario varones (% de matrícula de varones),4.71879,4.73161,4.3983,3.81953,3.22721,2.62491,,,,
Tasa neta de ingreso en primer grado mujeres (% de población en edad escolar oficial),,71.12791,71.56614,72.5121,,71.48093,,,,
Tasa bruta de ingreso en primer grado total (% del grupo etario correspondiente),104.4087,104.17258,105.19614,106.12234,105.24902,104.68476,,,,
Inscripción escolar nivel primario mujeres (% bruto),109.915298461914,109.007751464844,107.700401306152,106.471862792969,106.333168029785,106.034690856934,105.360710144043,105.141258239746,104.188201904297,
Educación de nivel primario alumnos,14956982,14837204,14627368,14397928,14297027,14182288,14061377,14012770,13902903,
Nivel de instrucción al menos escuela primaria completa población de más de 25 años mujeres (%) (acumulativo),75.7189483642578,76.9667663574219,77.6536407470703,78.0581665039063,79.1603775024414,80.6090316772461,81.837158203125,,82.7016906738281,
Edad de inicio de la educación de nivel primario,6,6,6,6,6,6,6,6,6,6
Inscripción escolar nivel preprimario varones (% bruto),103.483428955078,70.1873092651367,70.912971496582,71.1800231933594,71.2862091064453,72.7426223754883,71.8598480224609,70.0204772949219,69.7396392822266,
Educación preescolar duración (años),,6,6,6,6,6,6,6,6,6
Proporción de inscripciones de mujeres con respecto a varones en la educación primaria (%),0.991169989109039,0.992240011692047,0.994470000267029,0.997529983520508,1.0010199546814,1.00490999221802,1.00621998310089,1.00910997390747,1.00940001010895,
Tasa de alfabetización mujeres adultas (% de mujeres de 15 años o más),93.1792373657227,92.903938293457,93.5913391113281,93.4854965209961,93.9685211181641,94.1657562255859,94.6080474853516,,94.4951324462891,
Tasa de alfabetización mujeres jóvenes (% de mujeres entre 15 y 24 años),99.0295715332031,98.6019134521484,99.079460144043,99.0149536132813,99.2072296142578,99.1683731079102,99.3884735107422,,99.1714172363281,
Cobertura de los programas de seguro social en el tercer quintil (% de la población),49.2082289254498,,45.9733467226637,,13.4081349645036,,14.1447839375954,,,
Incidencia de los beneficios de los programas de seguro social para el quintil más pobre (% del total de beneficios del seguro social),1.10681905977934,,1.05976263743293,,1.17321922185032,,1.46769245032047,,,
Cobertura de los programas de medidas de protección social en el tercer quintil (% de la población),35.3861820139741,,32.6691742199073,,28.4721774682621,,26.3248356382025,,,
Empresas que podrían entregar regalos a funcionarios de organismos tributarios durante reuniones (% de empresas),,,,,,,,,,
Procedimientos iniciales para registrar una empresa (número),,7,7,7,8,8,8,8,,
Costo de los procedimientos para establecer una empresa (% del INB per cápita),,18.6,18.8,18.1,17.8,17,16.2,15.2,,
Tiempo necesario para registrar una propiedad (días),,66.16,65.33,65.33,42.09,38.77,38.77,38.77,,
Tiempo para importar cumplimiento documental (horas),,,17.55556,17.55556,17.55556,17.55556,17.55556,17.55556,,
Tiempo de gestión con funcionarios (% del tiempo de gestión),,,,,,,,,,
Valor perdido por cortes de electricidad (% de las ventas),,,,,,,,,,
Empresas con participación de mujeres en la propiedad (% de empresas),,,,,,,,,,
Pagos informales a funcionarios públicos (% de empresas),,,,,,,,,,
Empresas que usan bancos para financiar el capital de trabajo (% de empresas),,,,,,,,,,
Costo para exportar cumplimiento fronterizo (USD),,,400,400,400,400,400,400,,
Demora en obtener una conexión eléctrica (días),,,,,,,,,,
Índice de profundidad de la información crediticia (0=bajo a 8=alto),,8,8,8,8,8,8,8,,
Índice del grado de divulgación de información de las empresas (0=menos divulgación a 10=más divulgación),8,8,8,8,8,8,8,8,,
Índice de Capital Humano límite superior (escala de 0 a 1),,,,,,0.615,0.618947565555573,,0.621053159236908,
Índice de Capital Humano límite inferior (escala de 0 a 1),,,,,,0.599,0.603793919086456,,0.604578197002411,
Subsidios y otras transferencias (% del gasto),58.2140226768294,62.4050787431245,63.4793637103066,64.4516709521242,64.2556083801224,63.5880835497917,64.0711382405519,65.3686925453878,64.9181352670647,
Otro gasto (% de gasto),12.4835526358113,8.16151143536837,7.10585659702047,5.89506778217988,5.79696058395857,4.89097551509533,4.44457781534145,4.98209304645747,5.35386818162694,
Pago de intereses (UMN a precios actuales),355664692526.67,367399367755.923,402737757972.741,400292932881.055,465694962804.35,597090095834.31,642805241459.91,655782840182.83,693872580558.07,
Compensación de empleados (UMN a precios actuales),414268030699.03,421803270412.73,449460417754.62,484988373029.95,493372507487.06,506715450831.13,527877956112.79,520112781546.92,567228038315.6,
Recaudación impositiva (% del PIB),9.77301560493986,10.294578624308,10.6256050549437,12.7823935220231,13.5343603549909,13.0356726825138,13.0646377793546,13.141415463459,14.286839630072,
Impuestos al comercio internacional (% de la recaudación),1.05070741176662,1.05605642476601,1.14788131264502,1.28402745684464,1.30191062091723,1.22699361864329,1.51654794237112,1.42492791764381,1.31903129771378,
Impuestos sobre bienes y servicios (% del valor agregado de industria y servicios),4.5957823579115,4.33080345765798,5.0863713195988,6.304953786515,6.6574232519578,5.97820153245337,6.01333562125123,6.36219099084601,6.94396551164853,
Impuestos a las exportaciones (UMN a precios actuales),789328,567249,800000,1054125,357004,385714,177237,446190,164991,
Contribuciones sociales (UMN a precios actuales),330327225579.17,351992897907.78,378373383141.83,408246914529.61,434998318388.59,467619116887.12,509086776895.29,552058168430.35,576018544433.81,
Capacidad de financiamiento neto (+)/necesidad de financiamiento neto (-) (UMN actual),-604375258784.61,-543128733404.99,-727773416593.58,-599712010627.77,-336537733316.516,-190491136209.19,-510898573340.02,-405261385490.87,-876516571314.09,
Contracción neta de pasivos total (UMN actual),494764408734.688,622584110535.163,645177144282.446,689108036898.43,687497088510.138,361882169894,619429902829.632,638114405913.612,759275086662.277,
